3,12,1,0,28.500937,-1,24.976263,24.976263,25.90131,25.0,-1,-1,-1,-1,-1,-1,24.0,-1,20.0,20.0,21.0,21.0,24.0,-1,20.0,-1,21.0,21.0,25.0,-1,21.0,21.0,22.0,22.0,25.0,-1,21.0,21.0,22.0,22.0
3,12,1,1,28.500937,37.0,24.976263,24.976263,25.90131,25.0,34.108067,46.0,32.613655,32.613655,33.4499,35.814747,24.0,33.0,20.0,20.0,21.0,21.0,24.0,33.0,20.0,-1,21.0,21.0,25.0,34.0,21.0,21.0,22.0,22.0,25.0,34.0,21.0,21.0,22.0,22.0
3,13,1,0,29.450047,-1,25.900063,25.900063,26.825064,26.0,-1,-1,-1,-1,-1,-1,25.0,-1,21.0,21.0,22.0,22.0,25.0,-1,21.0,-1,22.0,22.0,26.0,-1,22.0,22.0,23.0,23.0,26.0,-1,22.0,22.0,23.0,23.0
3,13,1,1,29.450047,38.0,25.900063,25.900063,26.825064,26.0,34.861984,47.0,33.467503,33.467503,34.30419,37.019722,25.0,34.0,21.0,21.0,22.0,22.0,25.0,34.0,21.0,-1,22.0,22.0,26.0,35.0,22.0,22.0,23.0,23.0,26.0,35.0,22.0,22.0,23.0,23.0
3,14,1,0,30.400152,-1,26.825209,26.825209,27.750216,27.0,-1,-1,-1,-1,-1,-1,26.0,-1,22.0,22.0,23.0,23.0,26.0,-1,22.0,-1,23.0,23.0,27.0,-1,23.0,23.0,24.0,24.0,27.0,-1,23.0,23.0,24.0,24.0
3,14,1,1,30.400152,39.0,26.825209,26.825209,27.750216,27.0,35.641567,48.0,39.36225,39.36225,40.199745,39.220524,26.0,35.0,22.0,22.0,23.0,23.0,26.0,35.0,22.0,-1,23.0,23.0,27.0,36.0,23.0,23.0,24.0,24.0,27.0,36.0,23.0,23.0,24.0,24.0
3,0,2,0,17.10396,-1,13.87995,13.87995,14.80528,13.0,-1,-1,-1,-1,-1,-1,12.0,-1,-1,8.0,9.0,9.0,12.0,-1,8.0,8.0,9.0,9.0,13.0,-1,9.0,9.0,10.0,10.0,13.0,-1,9.0,9.0,10.0,10.0
3,0,2,1,17.10396,25.0,13.87995,13.87995,14.80528,13.0,24.13725,34.0,22.406363,22.406363,23.236227,24.163267,12.0,21.0,-1,8.0,9.0,9.0,12.0,21.0,8.0,8.0,9.0,9.0,13.0,22.0,9.0,9.0,10.0,10.0,13.0,22.0,9.0,9.0,10.0,10.0
3,1,2,0,18.050817,-1,14.801033,14.801033,15.726097,14.0,-1,-1,-1,-1,-1,-1,13.0,-1,-1,9.0,10.0,10.0,13.0,-1,9.0,9.0,10.0,10.0,14.0,-1,10.0,10.0,11.0,11.0,14.0,-1,10.0,10.0,11.0,11.0
3,1,2,1,18.050817,26.0,14.801033,14.801033,15.726097,14.0,25.036133,35.0,23.257442,23.257442,24.088064,24.994463,13.0,22.0,-1,9.0,10.0,10.0,13.0,22.0,9.0,9.0,10.0,10.0,14.0,23.0,10.0,10.0,11.0,11.0,14.0,23.0,10.0,10.0,11.0,11.0
3,2,2,0,19.002392,-1,15.72805,15.72805,16.653229,15.0,-1,-1,-1,-1,-1,-1,14.0,-1,-1,10.0,11.0,11.0,14.0,-1,10.0,10.0,11.0,11.0,15.0,-1,11.0,11.0,12.0,12.0,15.0,-1,11.0,11.0,12.0,12.0
3,2,2,1,19.002392,27.0,15.72805,15.72805,16.653229,15.0,25.944754,36.0,24.148874,24.148874,24.981594,25.913206,14.0,23.0,-1,10.0,11.0,11.0,14.0,23.0,10.0,10.0,11.0,11.0,15.0,24.0,11.0,11.0,12.0,12.0,15.0,24.0,11.0,11.0,12.0,12.0
3,3,2,0,19.95119,-1,16.651531,16.651531,17.576616,16.0,-1,-1,-1,-1,-1,-1,15.0,-1,-1,11.0,12.0,12.0,15.0,-1,11.0,11.0,12.0,12.0,16.0,-1,12.0,12.0,13.0,13.0,16.0,-1,12.0,12.0,13.0,13.0
3,3,2,1,19.95119,28.0,16.651531,16.651531,17.576616,16.0,26.772305,37.0,24.945204,24.945204,25.77671,26.810158,15.0,24.0,-1,11.0,12.0,12.0,15.0,24.0,11.0,11.0,12.0,12.0,16.0,25.0,12.0,12.0,13.0,13.0,16.0,25.0,12.0,12.0,13.0,13.0
3,4,2,0,20.902184,-1,17.57783,17.57783,18.502977,17.0,-1,-1,-1,-1,-1,-1,16.0,-1,-1,12.0,13.0,13.0,16.0,-1,12.0,12.0,13.0,13.0,17.0,-1,13.0,13.0,14.0,14.0,17.0,-1,13.0,13.0,14.0,14.0
3,4,2,1,20.902184,29.0,17.57783,17.57783,18.502977,17.0,27.694893,38.0,25.830547,25.830547,26.663792,27.692904,16.0,25.0,-1,12.0,13.0,13.0,16.0,25.0,12.0,12.0,13.0,13.0,17.0,26.0,13.0,13.0,14.0,14.0,17.0,26.0,13.0,13.0,14.0,14.0
3,5,2,0,21.853262,-1,18.504255,18.504255,19.429468,18.0,-1,-1,-1,-1,-1,-1,17.0,-1,-1,13.0,14.0,14.0,17.0,-1,13.0,13.0,14.0,14.0,18.0,-1,14.0,14.0,15.0,15.0,18.0,-1,14.0,14.0,15.0,15.0
3,5,2,1,21.853262,30.0,18.504255,18.504255,19.429468,18.0,28.457434,39.0,26.551006,26.551006,27.380726,28.549044,17.0,26.0,-1,13.0,14.0,14.0,17.0,26.0,13.0,13.0,14.0,14.0,18.0,27.0,14.0,14.0,15.0,15.0,18.0,27.0,14.0,14.0,15.0,15.0
3,6,2,0,22.804937,-1,19.431482,19.431482,20.35679,19.0,-1,-1,-1,-1,-1,-1,18.0,-1,-1,14.0,15.0,15.0,18.0,-1,14.0,14.0,15.0,15.0,19.0,-1,15.0,15.0,16.0,16.0,19.0,-1,15.0,15.0,16.0,16.0
3,6,2,1,22.804937,31.0,19.431482,19.431482,20.35679,19.0,29.294308,40.0,27.334572,27.334572,28.162893,29.400862,18.0,27.0,-1,14.0,15.0,15.0,18.0,27.0,14.0,14.0,15.0,15.0,19.0,28.0,15.0,15.0,16.0,16.0,19.0,28.0,15.0,15.0,16.0,16.0
3,7,2,0,23.753841,-1,20.355072,20.355072,21.280302,20.0,-1,-1,-1,-1,-1,-1,19.0,-1,-1,15.0,16.0,16.0,19.0,-1,15.0,15.0,16.0,16.0,20.0,-1,16.0,16.0,17.0,17.0,20.0,-1,16.0,16.0,17.0,17.0
3,7,2,1,23.753841,32.0,20.355072,20.355072,21.280302,20.0,30.136826,41.0,28.253366,28.253366,29.084349,30.44213,19.0,28.0,-1,15.0,16.0,16.0,19.0,28.0,15.0,15.0,16.0,16.0,20.0,29.0,16.0,16.0,17.0,17.0,20.0,29.0,16.0,16.0,17.0,17.0
3,8,2,0,24.701672,-1,21.277218,21.277218,22.202312,21.0,-1,-1,-1,-1,-1,-1,20.0,-1,-1,16.0,17.0,17.0,20.0,-1,16.0,16.0,17.0,17.0,21.0,-1,17.0,17.0,18.0,18.0,21.0,-1,17.0,17.0,18.0,18.0
3,8,2,1,24.701672,33.0,21.277218,21.277218,22.202312,21.0,30.887697,42.0,29.05369,29.05369,29.883795,31.44299,20.0,29.0,-1,16.0,17.0,17.0,20.0,29.0,16.0,16.0,17.0,17.0,21.0,30.0,17.0,17.0,18.0,18.0,21.0,30.0,17.0,17.0,18.0,18.0
3,9,2,0,25.653522,-1,22.204697,22.204697,23.129892,22.0,-1,-1,-1,-1,-1,-1,21.0,-1,-1,17.0,18.0,18.0,21.0,-1,17.0,17.0,18.0,18.0,22.0,-1,18.0,18.0,19.0,19.0,22.0,-1,18.0,18.0,19.0,19.0
3,9,2,1,25.653522,34.0,22.204697,22.204697,23.129892,22.0,31.618372,43.0,29.854012,29.854012,30.68329,32.48696,21.0,30.0,-1,17.0,18.0,18.0,21.0,30.0,17.0,17.0,18.0,18.0,22.0,31.0,18.0,18.0,19.0,19.0,22.0,31.0,18.0,18.0,19.0,19.0
3,10,2,0,24.700075,-1,20.350096,20.350096,21.2751,23.0,-1,-1,-1,-1,-1,-1,22.0,-1,-1,18.0,19.0,19.0,22.0,-1,18.0,18.0,19.0,19.0,23.0,-1,19.0,19.0,20.0,20.0,23.0,-1,19.0,19.0,20.0,20.0
3,10,2,1,24.700075,35.0,20.350096,20.350096,21.2751,23.0,32.431374,44.0,30.752869,30.752869,31.584028,33.548134,22.0,31.0,-1,18.0,19.0,19.0,22.0,31.0,18.0,18.0,19.0,19.0,23.0,32.0,19.0,19.0,20.0,20.0,23.0,32.0,19.0,19.0,20.0,20.0
3,11,2,0,27.550493,-1,24.050665,24.050665,24.97569,24.0,-1,-1,-1,-1,-1,-1,23.0,-1,-1,19.0,20.0,20.0,23.0,-1,19.0,19.0,20.0,20.0,24.0,-1,20.0,20.0,21.0,21.0,24.0,-1,20.0,20.0,21.0,21.0
3,11,2,1,27.550493,36.0,24.050665,24.050665,24.97569,24.0,33.180355,45.0,36.54472,36.54472,37.375282,35.55268,23.0,32.0,-1,19.0,20.0,20.0,23.0,32.0,19.0,19.0,20.0,20.0,24.0,33.0,20.0,20.0,21.0,21.0,24.0,33.0,20.0,20.0,21.0,21.0
3,12,2,0,28.500782,-1,24.976055,24.976055,25.901093,25.0,-1,-1,-1,-1,-1,-1,24.0,-1,-1,20.0,21.0,21.0,24.0,-1,20.0,20.0,21.0,21.0,25.0,-1,21.0,21.0,22.0,22.0,25.0,-1,21.0,21.0,22.0,22.0
3,12,2,1,28.500782,37.0,24.976055,24.976055,25.901093,25.0,33.993515,46.0,37.45073,37.45073,38.282967,36.717754,24.0,33.0,-1,20.0,21.0,21.0,24.0,33.0,20.0,20.0,21.0,21.0,25.0,34.0,21.0,21.0,22.0,22.0,25.0,34.0,21.0,21.0,22.0,22.0
3,13,2,0,29.45224,-1,25.903038,25.903038,26.828146,26.0,-1,-1,-1,-1,-1,-1,25.0,-1,-1,21.0,22.0,22.0,25.0,-1,21.0,21.0,22.0,22.0,26.0,-1,22.0,22.0,23.0,23.0,26.0,-1,22.0,22.0,23.0,23.0
3,13,2,1,29.45224,38.0,25.903038,25.903038,26.828146,26.0,34.781036,47.0,38.31996,38.31996,39.153004,37.90075,25.0,34.0,-1,21.0,22.0,22.0,25.0,34.0,21.0,21.0,22.0,22.0,26.0,35.0,22.0,22.0,23.0,23.0,26.0,35.0,22.0,22.0,23.0,23.0
3,14,2,0,30.404917,-1,26.831684,26.831684,27.756916,27.0,-1,-1,-1,-1,-1,-1,26.0,-1,-1,22.0,23.0,23.0,26.0,-1,22.0,22.0,23.0,23.0,27.0,-1,23.0,23.0,24.0,24.0,27.0,-1,23.0,23.0,24.0,24.0
3,14,2,1,30.404917,39.0,26.831684,26.831684,27.756916,27.0,40.704998,48.0,39.25477,39.25477,40.089973,39.116245,26.0,35.0,-1,22.0,23.0,23.0,26.0,35.0,22.0,22.0,23.0,23.0,27.0,36.0,23.0,23.0,24.0,24.0,27.0,36.0,23.0,23.0,24.0,24.0
3,0,3,0,17.101786,-1,-1,13.8772335,14.802382,13.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,-1,8.0,8.0,9.0,9.0,13.0,-1,-1,9.0,10.0,10.0,13.0,-1,-1,9.0,10.0,10.0
3,0,3,1,17.101786,25.0,-1,13.8772335,14.802382,13.0,24.183514,34.0,-1,22.524534,23.358776,24.198889,-1,-1,-1,-1,-1,-1,12.0,21.0,8.0,8.0,9.0,9.0,13.0,22.0,-1,9.0,10.0,10.0,13.0,22.0,-1,9.0,10.0,10.0
3,1,3,0,18.050943,-1,-1,14.801191,15.726266,14.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.0,-1,9.0,9.0,10.0,10.0,14.0,-1,-1,10.0,11.0,11.0,14.0,-1,-1,10.0,11.0,11.0
3,1,3,1,18.050943,26.0,-1,14.801191,15.726266,14.0,25.066427,35.0,-1,23.356667,24.190832,25.050442,-1,-1,-1,-1,-1,-1,13.0,22.0,9.0,9.0,10.0,10.0,14.0,23.0,-1,10.0,11.0,11.0,14.0,23.0,-1,10.0,11.0,11.0
